857,1483
858,578
858,776
859,1302
860,256
860,265
860,266
860,281
861,520
862,522
864,26
864,1289
870,300
871,1542
872,254
873,1269
873,1270
873,1276
875,126
875,183
877,526
877,527
877,528
878,252
879,1014
879,1301
879,1302
880,539
880,698
881,703
881,1296
883,705
884,1274
885,1276
888,255
888,1041
891,271
892,340
893,1272
895,1277
896,310
896,1299
897,878
897,879
900,278
900,1579
901,703
902,703
903,25
903,205
907,1482
908,255
908,1273
910,695
910,696
910,882
911,352
911,695
911,699
912,697
912,885
912,1494
914,1297
917,284
919,531
919,877
919,878
919,1276
921,701
923,529
923,657
924,657
924,705
924,1457
926,1384
927,290
927,705
927,713
928,1282
928,1561
930,850
930,1456
934,462
934,1491
935,707
937,1472
938,709
939,713
940,285
940,463
940,713
940,852
940,1490
941,304
941,713
941,714
941,715
943,696
943,697
943,711
944,707
944,708
944,1286
945,302
945,696
946,142
946,580
946,632
946,707
947,463
947,464
947,580
947,700
947,1290
949,307
949,581
951,296
951,711
952,1260
952,1271
952,1272
952,1286
952,1480
954,464
954,665
954,705
954,1283
955,291
958,848
959,656
959,817
960,465
960,850
961,465
961,652
965,633
965,1279
966,633
966,805
966,819
966,1480
967,466
967,1480
968,289
968,816
969,1271
970,634
971,262
973,298
974,298
974,466
974,467
975,818
975,1263
976,668
976,1263
976,1567
977,668
979,633
979,1296
980,467
980,633
980,646
981,467
982,683
984,299
985,654
985,1339
986,278
986,1337
987,468
989,1337
990,1337
990,1446
991,676
992,1337
993,1336
993,1337
994,468
994,469
994,715
995,646
995,794
1000,279
1000,469
1000,470
1000,1182
1000,1568
1001,280
1001,469
1002,299
1002,1568
1003,1568
1004,282
1005,818
1009,1182
1010,1182
1010,1459
1011,588
1011,817
1011,1269
1014,816
1015,224
1016,819
1017,819
1018,1240
1018,1269
1019,1476
1019,1477
1019,1478
1019,1479
1019,1482
1020,1476
1020,1477
1020,1478
1021,1267
1021,1477
1021,1478
1023,1265
1024,289
1026,1190
1027,1237
1027,1238
1028,1241
1030,1424
1032,1424
1032,1478
1032,1479
1033,1373
1033,1479
1035,606
1037,1237
1039,1240
1039,1271
1040,1202
1040,1239
1040,1271
1041,1226
1041,1238
1041,1239
1041,1240
1041,1250
1042,1240
1043,1227
1043,1271
1044,711
1045,714
1045,715
1045,1242
1045,1243
1046,158
1048,1238
1048,1239
1048,1243
1049,639
1049,1243
1049,1449
1050,669
1051,714
1051,1449
1051,1455
1052,1261
1054,826
1055,826
1055,828
1055,1143
1055,1244
1055,1480
1056,1244
1056,1480
1057,829
1057,830
1057,831
1057,1144
1057,1244
1057,1479
1058,829
1058,830
1058,1192
1059,829
1059,830
1060,1244
1060,1479
1060,1481
1061,1147
1061,1244
1061,1245
1063,1244
1063,1245
1064,304
1065,1142
1065,1242
1066,1174
1066,1241
1066,1267
1069,155
1069,1246
1069,1483
1070,685
1070,1239
1070,1339
1070,1484
1071,651
1072,1484
1073,1337
1073,1483
1073,1485
1074,827
1076,828
1076,1484
1076,1485
1077,827
1077,828
1077,831
1077,832
1077,1485
1078,826
1078,828
1078,832
1078,1237
1078,1238
1079,827
1079,828
1081,1338
1082,1416
1082,1417
1083,1416
1084,1259
1084,1416
1085,1243
1085,1328
1085,1416
1086,1236
1086,1267
1088,1236
1088,1416
1088,1417
1089,155
1089,1249
1089,1338
1090,1247
1090,1248
1090,1338
1090,1416
1092,1416
1093,1210
1094,1210
1095,1242
1095,1544
1096,1458
1096,1477
1096,1478
1097,1477
1097,1478
1098,598
1098,1274
1098,1458
1098,1459
1100,1499
1101,1593
1103,580
1103,1233
1103,1506
1105,1172
1105,1238
1106,1242
1108,158
1108,1521
1109,1216
1110,1202
1110,1216
1110,1239
1110,1599
1111,1239
1112,700
1113,1519
1114,1518
1115,1535
1116,1535
1118,1238
1119,1238
1120,1345
1120,1419
1120,1420
1121,616
1126,701
1126,1270
1127,1270
1127,1516
1129,694
1131,1513
1132,1507
1132,1509
1132,1512
1132,1513
1132,1514
1132,1518
1132,1547
1133,1512
1133,1513
1133,1514
1133,1517
1134,1514
1134,1517
1135,308
1135,1514
1136,1407
1136,1505
1136,1506
1136,1510
1136,1511
1136,1512
1136,1514
1136,1515
1136,1516
1136,1517
1137,1120
1137,1505
1137,1506
1137,1509
1137,1510
1137,1514
1137,1515
1137,1516
1137,1517
1137,1520
1137,1521
1138,1509
1138,1514
1138,1515
1138,1516
1141,614
1141,615
1142,1408
1142,1424
1143,630
1143,1408
1143,1424
1144,1384
1144,1539
1150,1569
1152,1381
1154,586
1154,608
1155,808
1156,627
1159,587
1160,102
1160,587
1160,588
1161,225
1161,724
1162,587
1162,817
1163,587
1163,588
1164,584
1164,587
1164,607
1165,587
1166,583
1166,587
1166,588
1166,589
1167,221
1167,586
1168,1105
1169,587
1169,588
1171,723
1172,219
1173,585
1174,221
1175,587
1175,597
1176,594
1176,595
1176,1536
1177,595
1178,587
1178,588
1179,769
1180,587
1181,586
1181,587
1182,596
1184,1420
1185,596
1185,1385
1186,586
1186,596
1187,586
1187,587
1187,1197
1187,1420
1187,1516
1188,597
1188,814
1189,596
1189,1385
1191,350
1191,351
1192,597
1193,586
1193,596
1193,1111
1194,589
1194,1382
1195,589
1195,597
1195,1383
1195,1387
1196,586
1196,597
1197,586
1197,720
1197,1353
1197,1354
1199,586
1199,1356
1200,584
1200,1386
1200,1388
1202,586
1202,589
1203,236
1203,588
1203,589
1203,596
1203,597
1204,588
1204,589
1205,586
1206,48
1207,1390
1207,1428
1208,1279
1209,585
1210,529
1210,588
1210,589
1211,586
1211,588
1211,589
1211,1552
1213,546
1214,546
1214,593
1214,1388
1215,546
1215,548
1215,549
1215,595
1216,547
1216,548
1216,549
1216,595
1216,598
1216,1379
1217,598
1218,588
1220,577
1222,588
1223,766
1224,597
1224,598
1224,1195
1228,717
1229,716
1230,774
1232,1305
1233,585
1233,738
1235,597
1236,1204
1236,1563
1236,1564
1237,1502
1237,1563
1238,1571
1238,1572
1242,594
1243,594
1243,1199
1244,1199
1245,593
1245,594
1246,592
1246,593
1246,594
1246,1252
1247,594
1247,597
1249,1306
1250,236
1250,731
1251,597
1257,1296
1258,1472
1259,818
1262,1296
1264,1061
1264,1200
1265,1200
1265,1201
1266,1200
1266,1201
1275,1465
1276,1465
1280,1277
1283,1060
1284,1467
1285,1303
1285,1497
1287,1466
1293,1280
1294,693
1294,730
1294,1280
1295,730
1297,1286
1298,1280
1305,1058
1305,1188
1306,1058
1312,1528
1313,1268
1314,1268
1314,1269
1321,1492
1322,808
1322,1272
1323,1433
1326,1314
1327,1275
1327,1320
1331,1059
1333,1124
1334,807
1338,1170
1338,1189
1339,1170
1339,1189
1340,1189
1341,1188
1341,1189
1342,1373
1343,570
1344,570
1344,572
1344,1445
1346,1091
1346,1092
1346,1099
1346,1100
1346,1101
1346,1267
1347,1097
1347,1099
1347,1100
1348,764
1348,1370
1349,1098
1349,1167
1350,1056
1350,1057
1350,1314
1350,1316
1352,1099
1354,110
1355,1275
1356,1095
1358,1089
1359,1084
1359,1166
1359,1167
1360,172
1360,1166
1361,1351
1362,1096
1362,1097
1362,1098
1363,1096
1363,1097
1363,1098
1364,1098
1365,308
1366,308
1369,27
1369,1313
1372,1277
1373,805
1373,806
1374,1054
1375,1313
1376,305
1377,304
1377,305
1377,731
1377,732
1378,176
1378,731
1378,732
1379,325
1380,1167
1381,1312
1382,1168
1383,225
1385,756
1388,1272
1392,311
1392,703
1395,841
1399,886
1400,38
1400,443
1400,1182
1401,1081
1405,1313
1405,1314
1406,729
1406,1313
1406,1314
1407,1425
1408,1425
1409,341
1409,842
1411,690
1411,1426
1411,1427
1415,1425
1415,1426
1416,1456
1417,1348
1419,549
1419,1199
1420,815
1420,1352
1421,694
1421,815
1422,443
1423,1175
1424,1169
1425,919
1425,1082
1427,737
1428,737
1429,1338
1431,840
1434,554
1437,846
1439,1223
1443,1079
1443,1356
1444,1166
1444,1167
1445,737
1445,849
1449,910
1449,915
1449,916
1449,917
1449,921
1450,873
1450,915
1450,916
1450,917
1451,915
1452,910
1452,911
1452,915
1452,921
1452,1496
1453,916
1453,917
1455,550
1456,550
1456,735
1456,736
1456,873
1457,305
1457,352
1457,735
1457,873
1461,333
1464,333
1464,334
1465,1346
1465,1347
1466,742
1466,1346
1468,315
1469,740
1469,743
1471,843
1473,277
1473,1102
1473,1367
1474,233
1474,677
1474,1489
1475,233
1475,677
1475,1325
1476,689
1476,1327
1477,689
1477,1220
1477,1221
1478,843
1478,1488
1479,548
1480,1105
1481,333
1481,1107
1482,1107
1485,681
1485,1106
1485,1107
1486,442
1487,1364
1488,216
1488,237
1488,425
1489,337
1489,721
1490,256
1490,337
1490,840
1490,1106
1490,1359
1491,225
1492,1104
1492,1105
1493,1104
1493,1105
1494,443
1494,1494
1495,1104
1495,1105
1495,1494
1496,1179
1497,261
1498,425
1498,1179
1500,232
1500,1501
1501,239
1504,1354
1505,437
1505,1354
1506,739
1508,229
1509,458
1513,373
1513,374
1513,435
1515,446
1519,785
1524,679
1526,221
1526,265
1527,218
1527,432
1527,1346
1528,1346
1529,677
1529,772
1532,135
1532,1171
1532,1174
1533,443
1533,1599
1537,237
1538,266
1539,410
1542,585
1542,799
1543,1349
1547,584
1548,163
1548,585
1549,585
1553,236
1557,1357
1560,785
1560,786
1561,679
1561,680
1561,785
1561,786
1561,795
1564,794
1567,248
1568,584
1568,586
1570,1359
1571,1359
1572,747
1575,1160
1575,1388
1577,223
1578,223
1580,469
1580,657
1581,656
1581,1167
1582,342
1582,1158
1582,1470
1583,798
1583,1167
1584,212
1585,247
1587,198
1587,546
1588,224
1589,763
1590,1214
1590,1513
1591,445
1592,714
1592,715
1593,1387
1596,275
1596,816
1596,1172
1597,249
1600,1358
1601,1166
1602,489
1602,1166
1603,485
1604,485
1605,1172
1607,237
1609,538
1609,1372
1610,1304
1611,1305
1614,681
1614,1063
1614,1065
1615,280
1615,1065
1618,599
1618,1321
1619,542
1619,599
1620,379
1621,379
1621,1157
1623,201
1623,594
1625,371
1626,746
1628,1319
1630,489
1630,490
1631,489
1631,490
1631,502
1632,279
1632,294
1632,1444
1633,332
1633,1070
1634,332
1635,239
1635,1073
1637,413
1638,542
1638,543
1638,544
1639,278
1639,279
1639,542
1639,543
1640,259
1640,279
1640,542
1642,417
1642,591
1642,1074
1643,373
1643,591
1644,373
1645,373
1646,417
1646,910
1647,593
1648,593
1650,904
1653,377
1654,1452
1655,518
1655,908
1657,763
1657,1428
1658,763
1660,917
1663,438
1663,455
1664,267
1664,377
1664,438
1664,764
1665,590
1665,755
1665,765
1666,755
1666,1362
1667,523
1668,1362
1668,1364
1668,1365
1669,319
1669,1230
1669,1232
1669,1234
1669,1362
1670,788
1670,1230
1670,1232
1670,1336
1672,51
1672,601
1672,661
1673,1360
1674,1427
1675,1423
1675,1424
1675,1425
1675,1427
1675,1429
1677,329
1677,1100
1677,1427
1678,328
1678,329
1678,1422
1679,514
1681,331
1682,53
1682,1356
1683,1347
1684,587
1684,1089
1684,1256
1685,330
1686,1423
1687,208
1687,980
1688,215
1688,489
1689,489
1689,675
1689,1253
1689,1426
1690,17
1690,1100
1690,1419
1690,1426
1691,716
1691,1419
1691,1427
1692,716
1692,717
1692,1427
1693,327
1695,1086
1695,1087
1696,221
1697,603
1697,701
1699,429
1700,1412
1702,603
1702,920
1704,218
1704,519
1705,510
1706,851
1707,1330
1708,340
1708,846
1708,1329
1708,1330
1708,1344
1709,244
1709,846
1710,849
1711,237
1711,849
1712,332
1713,229
1713,763
1713,850
1713,1442
1714,332
1714,1575
1715,528
1715,763
1715,848
1716,92
1716,528
1717,553
1717,775
1718,763
1718,775
1718,776
1718,1364
1719,83
1719,705
1719,1364
1719,1365
1720,245
1720,296
1720,623
1720,1277
1723,1044
1724,483
1725,1363
1726,1295
1726,1363
1728,252
1731,1343
1734,240
1735,460
1735,848
1735,850
1736,848
1736,850
1737,203
1737,1345
1740,271
1740,448
1740,825
1741,1366
1742,1353
1743,260
1743,880
1743,1352
1743,1353
1744,363
1744,364
1745,363
1745,364
1745,411
1746,377
1748,506
1749,377
1749,504
1749,505
1749,506
1749,1308
1749,1309
1750,1341
1754,230
1754,267
1755,1341
1760,526
1760,705
1761,526
1762,628
1763,276
1763,882
1764,1335
1765,696
1765,1335
1767,357
1767,1325
1768,1325
1768,1357
1768,1358
1769,720
1770,1305
1770,1357
1770,1358
1771,259
1771,1327
1772,864
1774,235
1774,472
1774,867
1775,1417
1775,1418
1776,1417
1776,1418
1776,1419
1777,662
1778,651
1778,811
1781,588
1782,465
1782,721
1783,465
1783,600
1783,1304
1783,1365
1784,244
1784,1327
1784,1335
1785,162
1785,586
1786,237
1786,469
1786,920
1787,807
1787,920
1788,242
1788,588
1788,988
1788,1352
1789,1352
1790,469
1790,859
1790,1389
1790,1390
1791,859
1791,860
1791,988
1791,1348
1791,1349
1791,1350
1791,1352
1791,1353
1791,1354
1791,1355
1791,1356
1791,1359
1791,1360
1792,434
1792,773
1792,774
1792,788
1792,858
1792,1324
1792,1349
1792,1350
1792,1352
1792,1353
1792,1354
1792,1355
1793,461
1793,462
1793,773
1793,774
1793,788
1793,789
1793,858
1795,860
1795,863
1795,864
1796,463
1796,487
1796,858
1796,860
1796,863
1796,864
1797,461
1797,487
1797,866
1798,866
1799,1367
1803,235
1804,467
1805,468
1805,880
1806,1191
1808,1314
1812,587
1812,588
1816,537
1816,543
1819,463
1820,524
1821,524
1823,799
1826,47
1826,673
1826,1323
1828,521
1829,520
1829,521
1829,732
1830,799
1831,390
1831,1251
1833,1300
1834,586
1834,587
1835,387
1835,586
1835,587
1837,259
1837,872
1837,1505
1839,1268
1843,399
1843,583
1843,828
1843,868
1843,904
1848,1311
1848,1312
1848,1313
1849,903
1849,1312
1849,1313
1850,684
1850,1379
1851,463
1853,208
1854,440
1855,842
1855,910
1856,521
1856,522
1856,800
1856,910
1857,295
1857,521
1857,522
1859,199
1859,607
1859,608
1860,607
1860,608
1860,609
1861,703
1861,1229
1862,423
1862,424
1862,465
1862,703
1863,864
1864,440
1867,444
1867,876
1868,730
1874,1263
1875,210
1877,197
1877,1379
1878,759
1879,758
1879,759
1879,907
1879,1238
1880,675
1880,1238
1880,1366
1881,1299
1882,675
1883,675
1883,693
1883,1238
1884,191
1884,1238
1885,227
1885,604
1885,605
1885,747
1885,824
1885,825
1886,226
1886,824
1886,826
1887,824
1890,509
1892,1381
1893,464
1893,627
1893,628
1894,627
1894,628
1895,464
1895,1240
1895,1487
1896,650
1896,779
1896,813
1896,1198
1896,1487
1897,443
1897,510
1899,511
1902,416
1905,1207
1910,415
1911,415
1911,427
1912,427
1912,510
1912,557
1913,557
1913,615
1915,431
1918,432
1920,319
1920,425
1921,436
1921,687
1925,637
1926,636
1927,871
1927,1242
1928,633
1928,870
1928,871
1928,1258
1929,411
1929,412
1929,633
1929,1240
1930,411
1930,412
1931,462
1932,340
1932,426
1932,459
1932,460
1932,557
1933,427
1934,340
1935,464
1936,237
1937,1439
1940,434
1942,512
1943,640
1943,875
1944,334
1944,875
1944,877
1944,1325
1945,334
1946,282
1946,875
1946,877
1947,875
1950,234
1950,692
1951,334
1951,335
1951,336
1951,692
1951,875
1952,334
1952,335
1953,229
1955,212
1955,1320
1955,1321
1956,335
1956,443
1956,875
1956,1320
1956,1321
1956,1322
1957,282
1957,335
1957,336
1957,969
1957,1246
1957,1284
1957,1320
1957,1321
1957,1326
1957,1327
1957,1328
1957,1332
1958,1246
1958,1284
1958,1328
1959,874
1959,875
1959,876
1959,1247
1960,239
1960,874
1960,875
1960,876
1960,1249
1960,1327
1960,1452
1960,1453
1961,645
1961,646
1961,1452
1961,1453
1962,645
1962,1255
1962,1452
1962,1453
1963,238
1964,398
1965,230
1965,325
1965,326
1965,625
1965,626
1965,874
1967,718
1968,1450
1969,1441
1969,1442
1970,1249
1970,1320
1971,1240
1971,1454
1972,1240
1974,1291
1974,1451
1975,544
1975,669
1975,1453
1976,63
1976,543
1976,544
1977,621
1977,1301
1982,1297
1983,622
1983,780
1983,1405
1985,235
1986,617
1988,1242
1989,236
1989,237
1989,780
1990,1384
1992,402
1992,430
1992,762
1992,1307
1993,430
1993,1307
1994,198
1995,1319
1995,1383
1995,1384
1996,1383
1997,620
1998,620
1998,895
1998,1310
1999,895
1999,1383
1999,1384
2000,1383
2000,1389
2001,1389
2002,624
2006,1399
2007,269
2007,1376
2007,1397
2008,678
2008,846
2008,1397
2009,846
2009,1395
2010,1332
2010,1418
2011,269
2011,392
2011,589
2011,590
2011,1290
2012,589
2012,590
2013,1343
2013,1451
2014,1390
2014,1391
2015,1289
2015,1596
2016,66
2016,1289
2016,1388
2017,1394
2018,866
2019,866
2020,864
2020,865
2020,866
2021,866
2022,1388
2023,1388
2027,450
2027,1390
2028,450
2028,1386
2028,1390
2030,1383
2030,1388
2031,63
2031,236
2032,1333
2032,1384
2034,351
2035,300
2035,1016
2036,1389
2036,1393
2037,549
2038,549
2039,826
2039,827
2040,673
2040,826
2040,827
2041,296
2042,284
2042,622
2043,530
2044,657
2044,1372
2047,457
2047,767
2047,1346
2047,1399
2048,1322
2049,1165
2049,1319
2049,1320
2049,1322
2052,239
2056,592
2056,1166
2056,1167
2057,59
2058,531
2059,65
2060,587
2060,1321
2060,1369
2062,1325
2063,472
2063,526
2065,459
2065,528
2066,528
2066,652
2066,1158
2067,652
2067,1158
2072,600
2072,601
2073,600
2073,601
2075,297
2075,530
2075,969
2076,530
2076,927
2077,528
2077,531
2077,588
2077,927
2078,649
2079,934
2080,1318
2081,1226
2081,1227
2082,458
2082,527
2082,1226
2082,1227
2083,458
2083,968
2084,530
2086,529
2086,935
2086,1217
2086,1284
2087,1335
2089,1320
2091,529
2091,1151
2096,527
2097,527
2097,588
2097,650
2097,862
2098,651
2098,652
2099,528
2099,652
2100,660
2100,765
2101,527
2101,528
2101,862
2102,527
2103,529
2103,1286
2104,254
2104,529
2104,649
2104,1317
2104,1384
2105,530
2105,612
2105,616
2105,1421
2106,96
2106,531
2106,616
2106,617
2106,936
2106,961
2106,1421
2107,942
2108,64
2108,682
2108,1287
2109,272
2109,530
2109,615
2109,964
2109,1242
2109,1285
2110,903
2110,1241
2110,1242
2110,1285
2111,903
2111,1246
2112,527
2112,1243
2114,260
2114,649
2114,1378
2115,662
2115,663
2116,759
2116,760
2117,253
2118,798
2119,1245
2121,563
2122,1003
2123,212
2123,445
2123,686
2123,740
2123,741
2123,798
2124,267
2124,654
2124,797
2124,798
2124,1333
2125,263
2125,1247
2127,264
2127,1246
2131,449
2131,684
2132,684
2133,1236
2134,854
2136,51
2138,942
2141,747
2142,747
2146,1219
2148,926
2149,926
2151,455
2151,737
2152,268
2153,272
2155,260
2158,1297
2161,938
2161,1294
2162,556
2162,1115
2163,212
2163,1115
2163,1428
2165,1114
2166,74
2167,589
2167,938
2167,1135
2168,654
2168,655
2169,547
2169,597
2171,596
2175,1124
2176,302
2176,552
2177,760
2178,566
2178,572
2180,793
2180,964
2183,963
2186,236
2186,1318
2187,1318
2190,217
2190,732
2191,533
2191,536
2192,533
2192,547
2192,1114
2193,519
2193,723
2193,769
2194,676
2194,723
2194,841
2194,1306
2195,330
2196,580
2197,1476
2198,841
2200,790
2201,1221
2202,1221
2202,1292
2203,892
2204,152
2204,1294
2205,1112
2206,284
2207,124
2207,580
2207,941
2208,579
2208,580
2209,592
2209,893
2209,1246
2210,932
2211,575
2212,1279
2213,734
2214,278
2214,1281
2214,1282
2217,289
2217,457
2217,837
2217,1118
2219,640
2219,827
2219,1475
2220,427
2220,553
2222,256
2222,278
2224,572
2224,1475
2225,647
2225,1436
2225,1437
2226,293
2226,1436
2227,304
2228,934
2228,959
2228,1291
2229,545
2229,1291
2231,519
2231,1331
2231,1471
2232,519
2232,774
2232,1330
2232,1331
2233,1431
2234,519
2235,1303
2235,1430
2235,1431
2236,240
2236,287
2236,426
2236,698
2237,1414
2238,267
2238,1304
2238,1414
2239,285
2239,829
2239,1098
2239,1303
2240,656
2240,829
2240,1305
2241,1426
2242,242
2242,290
2242,579
2242,580
2242,609
2242,829
2242,1330
2243,551
2243,580
2243,611
2244,571
2244,608
2244,610
2244,611
2245,611
2246,210
2246,1525
2248,281
2248,844
2248,1303
2248,1513
2249,95
2249,1124
2250,850
2250,1311
2250,1416
2250,1452
2251,694
2251,1291
2251,1416
2251,1417
2251,1520
2252,163
2252,1240
2252,1291
2254,1291
2255,1524
2256,739
2257,1499
2257,1500
2258,930
2258,1450
2259,738
2260,1489
2261,219
2261,1299
2261,1445
2262,1471
2263,223
2263,1438
2263,1463
2263,1471
2263,1543
2264,1104
2264,1105
2265,252
2265,333
2266,496
2266,734
2266,928
2267,553
2267,751
2267,1473
2267,1536
2268,1444
2270,1325
2270,1428
2271,693
2271,694
2271,1292
2272,693
2272,694
2272,1456
2274,1440
2275,1545
2276,385
2276,723
2276,1323
2277,1535
2278,620
2279,816
2279,1452
2279,1467
2280,421
2280,490
2280,816
2280,1321
2281,488
2281,952
2281,1219
2281,1325
2281,1533
2282,653
2282,1219
2283,1168
2283,1294
2283,1549
2284,351
2284,1168
2284,1549
2286,644
2286,678
2286,1301
2286,1545
2287,657
2287,1456
2287,1465
2287,1545
2288,1508
2288,1562
2289,1302
2289,1466
2289,1541
2290,402
2290,739
2290,1295
2290,1301
2290,1302
2290,1541
2291,402
2291,454
2291,1301
2292,336
2292,546
2292,1562
2293,335
2293,336
2293,1452
2293,1484
2294,646
2294,647
2294,749
2294,1453
2295,262
2295,416
2295,417
2295,1181
2295,1457
2295,1557
2295,1558
2296,414
2296,415
2296,416
2296,417
2296,419
2296,420
2296,421
2296,1524
2296,1557
2296,1558
2297,581
2297,734
2297,1460
2298,648
2298,1452
2299,410
2299,415
2299,416
2299,417
2299,453
2299,583
2299,648
2299,1298
2300,223
2300,413
2300,1461
2300,1483
2300,1484
2301,1448
2301,1503
2301,1504
2302,279
2302,1176
2302,1307
2302,1333
2302,1449
2302,1461
2302,1503
2302,1575
2303,762
2303,791
2303,819
2303,1294
2303,1303
2303,1307
2303,1433
2304,1321
2304,1322
2305,708
2305,709
2305,710
2306,420
2306,702
2306,709
2306,710
2306,1298
2306,1311
2307,242
2307,1294
2307,1307
2307,1331
2307,1421
2308,310
2308,1307
2308,1331
2308,1449
2308,1496
2309,339
2309,347
2309,648
2309,1512
2310,648
2311,310
2311,1300
2312,427
2312,477
2312,478
2312,479
2312,1300
2312,1427
2313,477
2313,478
2313,479
2313,648
2313,1447
2313,1448
2313,1533
2314,594
2314,648
